Unnamed: 0,id,scrape_id,last_scraped,host_url,host_location,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_verifications,longitude,property_type,bathrooms,bathrooms_text,bedrooms,beds,amenities,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_name,host_listings_count,has_availability,number_of_reviews,price
3643,1208214485919359328,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/591979017,"Victoria, Canada",82%,f,1,"['email', 'phone']",-123.5113095,Entire home,1.0,1 bath,1.0,1.0,"[""Outdoor furniture"", ""Dishes and silverware"", ""Hair dryer"", ""Air conditioning"", ""Cleaning products"", ""Smoke alarm"", ""Room-darkening shades"", ""Outdoor dining area"", ""Refrigerator"", ""Free street parking"", ""Shared beach access"", ""TV"", ""Dining table"", ""Oneka  shampoo"", ""Essentials"", ""Toaster"", ""Heating"", ""Private entrance"", ""Private patio or balcony"", ""Clothing storage"", ""Hot water kettle"", ""Housekeeping available from 9:00\u202fAM to 5:00\u202fPM, 1 day a week - included with your stay"", ""Hot water"", ""Ceiling fan"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Baking sheet"", ""Pets allowed"", ""Coffee"", ""Laundromat nearby"", ""Smoking allowed"", ""Exterior security cameras on property"", ""Oneka  conditioner"", ""Method body soap"", ""Cooking basics"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Stove"", ""Lake access"", ""Freezer""]",1,31,1,1,31,31,1.0,31.0,,47,76,76,29/12/24,15,3,22/09/24,22/12/24,4.93,4.93,5.0,4.93,5.0,5.0,4.93,,1,1,0,0,4.55,Emily,1,t,15,$125.00 
3645,1209003261753794936,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/55483265,"Victoria, Canada",97%,f,1,"['email', 'phone']",-123.36771,Entire guesthouse,1.0,1 bath,2.0,2.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Air conditioning"", ""Smoke alarm"", ""Ethernet connection"", ""Radiant heating"", ""Refrigerator"", ""Outdoor dining area"", ""Free street parking"", ""Shampoo"", ""Induction stove"", ""Dining table"", ""Self check-in"", ""Bathtub"", ""Clothing storage: closet"", ""Private entrance"", ""Private patio or balcony"", ""Hot water kettle"", ""Hot water"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Pets allowed"", ""Coffee"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""Washer"", ""Single level home"", ""Keypad"", ""Extra pillows and blankets"", ""Bed linens"", ""Carbon monoxide alarm"", ""Freezer""]",1,365,1,1,365,365,1.0,365.0,,0,0,87,29/12/24,29,0,02/08/24,14/11/24,4.55,4.66,4.34,4.83,4.79,4.76,4.62,,1,1,0,0,5.8,Lin,1,t,29,$153.00 
3647,1210521870193821257,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/57472036,"Victoria, Canada",94%,t,3,"['email', 'phone']",-123.3274,Private room in home,1.0,1 shared bath,1.0,1.0,"[""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Lock on bedroom door"", ""Free street parking"", ""Host greets you"", ""Shampoo"", ""Essentials"", ""Heating"", ""Clothing storage"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Coffee"", ""Laundromat nearby"", ""Body soap"", ""First aid kit"", ""Dedicated workspace"", ""Breakfast"", ""Extra pillows and blankets"", ""Bed linens"", ""Mini fridge"", ""Carbon monoxide alarm""]",2,10,2,2,1125,1125,2.0,1125.0,,29,29,29,29/12/24,10,1,04/08/24,21/12/24,4.8,4.8,4.8,5.0,5.0,5.0,4.8,00018882,2,0,2,0,2.03,Caron,2,t,10,$65.00 
3648,1210864053837598739,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/297265233,,99%,t,10,['phone'],-123.85742,Entire home,1.0,1 bath,1.0,2.0,"[""TV"", ""Free parking on premises"", ""Wifi"", ""Smoke alarm"", ""BBQ grill"", ""Washer"", ""Hot tub"", ""Beach access \u2013 Beachfront"", ""Outdoor dining area"", ""Exterior security cameras on property"", ""Carbon monoxide alarm""]",2,365,1,2,365,365,1.8,365.0,,56,86,298,29/12/24,8,0,21/08/24,17/10/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,9,7,2,0,1.83,Alexander,9,t,8,$253.00 
3650,1211691948064026371,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/66255412,"Victoria, Canada",100%,f,1,"['email', 'phone']",-123.4018,Entire guest suite,1.0,1 bath,1.0,1.0,"[""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Room-darkening shades"", ""Radiant heating"", ""Refrigerator"", ""Free street parking"", ""55 inch HDTV with Amazon Prime Video, Chromecast, Disney+, Netflix, standard cable, DVD player, Apple TV"", ""Shampoo"", ""Electric stove"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Toaster"", ""Blender"", ""Private entrance"", ""Fast wifi \u2013 521 Mbps"", ""Private patio or balcony"", ""Stainless steel oven"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Bluetooth sound system"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Microwave"", ""Baking sheet"", ""Pack \u2019n play/Travel crib - available upon request"", ""Dishwasher"", ""Clothing storage: closet and dresser"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Indoor fireplace: electric"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Standalone high chair - available upon request"", ""Portable fans"", ""Cooking basics"", ""Single level home"", ""Keypad"", ""Drying rack for clothing"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Coffee maker: Nespresso"", ""Carbon monoxide alarm"", ""Board games"", ""Freezer""]",7,1125,7,7,1125,1125,7.0,1125.0,,18,39,306,29/12/24,4,0,07/09/24,08/11/24,5.0,5.0,5.0,5.0,5.0,4.75,5.0,,1,1,0,0,1.05,Sarah,1,t,4,$145.00 
3651,1211782391386563551,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/9268820,"Vancouver, Canada",100%,f,1,"['email', 'phone', 'work_email']",-123.35411,Entire condo,1.5,1.5 baths,1.0,1.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Figor Milano gas stove"", ""Dishes and silverware"", ""Long term stays allowed"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Record player"", ""Smoke alarm"", ""Outdoor dining area"", ""Refrigerator"", ""EV charger"", ""Edifier Bluetooth sound system"", ""Shampoo"", ""Dining table"", ""Bathtub"", ""Essentials"", ""Blender"", ""Heating"", ""Fire pit"", ""Private patio or balcony"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Single oven"", ""Baking sheet"", ""BBQ grill"", ""Coffee"", ""Pets allowed"", ""Dishwasher"", ""Clothing storage: closet and dresser"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Elevator"", ""Coffee maker: drip coffee maker, pour-over coffee"", ""Dedicated workspace"", ""HDTV with Roku"", ""Shared outdoor kitchen"", ""Portable fans"", ""Cooking basics"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Freezer""]",90,300,90,90,300,300,90.0,300.0,,5,5,235,29/12/24,0,0,,,,,,,,,,45125,1,1,0,0,,Tristesse,1,t,0,$95.00 
3652,1211829020382822104,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/23723584,"Victoria, Canada",25%,f,1,"['email', 'phone']",-123.41015,Entire guesthouse,1.5,1.5 baths,1.0,1.0,"[""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Free driveway parking on premises \u2013 2 spaces"", ""Conditioner"", ""Smoke alarm"", ""Cleaning products"", ""Room-darkening shades"", ""Outdoor dining area"", ""Refrigerator"", ""Indoor fireplace: gas"", ""Sound system"", ""Stainless steel single oven"", ""Luggage dropoff allowed"", ""Shampoo"", ""Bidet"", ""TV"", ""Dining table"", ""Electric stove"", ""Self check-in"", ""Essentials"", ""Toaster"", ""Clothing storage: closet"", ""Blender"", ""Hot water kettle"", ""Hot water"", ""Shower gel"", ""Kitchen"", ""Wifi"", ""Fire extinguisher"", ""Microwave"", ""Central heating"", ""BBQ grill"", ""Coffee"", ""Dishwasher"", ""Smart lock"", ""Body soap"", ""Free dryer \u2013 In unit"", ""First aid kit"", ""Barbecue utensils"", ""Dedicated workspace"", ""Portable fans"", ""Cooking basics"", ""Washer"", ""Drying rack for clothing"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Private backyard \u2013 Fully fenced"", ""Carbon monoxide alarm"", ""Lake access"", ""Coffee maker: Nespresso""]",30,365,30,30,365,365,30.0,365.0,,60,90,364,29/12/24,0,0,,,,,,,,,,,1,1,0,0,,Jorge,1,t,0,$120.00 
3653,1211957422709926645,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/97464625,"British Columbia, Canada",96%,f,41,"['email', 'phone']",-123.81462,Entire home,2.5,2.5 baths,3.0,3.0,"[""Free parking on premises"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Backyard"", ""Stove"", ""Patio or balcony"", ""Refrigerator"", ""Shampoo"", ""TV"", ""Dining table"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Oven"", ""Toaster"", ""Blender"", ""Heating"", ""Dryer"", ""Private entrance"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""BBQ grill"", ""Hot tub"", ""Pets allowed"", ""Dishwasher"", ""Smart lock"", ""First aid kit"", ""Cooking basics"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Board games""]",1,365,1,3,1125,1125,2.0,1125.0,,54,84,173,29/12/24,8,1,05/08/24,30/11/24,4.88,4.63,4.88,4.88,4.63,4.75,4.63,,18,18,0,0,1.63,Emr,34,t,8,$253.00 
3657,1213139507914923210,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/426416523,"Victoria, Canada",96%,f,1,"['email', 'phone']",-123.50491,Entire guest suite,1.0,1 bath,1.0,2.0,"[""Mountain view"", ""Outdoor furniture"", ""Dishes and silverware"", ""Whirlpool  stainless steel single oven"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Air conditioning"", ""Smoke alarm"", ""Long term stays allowed"", ""Room-darkening shades"", ""Whirlpool electric stove"", ""Outdoor dining area"", ""Shared backyard \u2013 Fully fenced"", ""Shampoo"", ""Freezer"", ""Dining table"", ""Garden view"", ""Self check-in"", ""Bathtub"", ""Whirlpool  refrigerator"", ""Toaster"", ""Private entrance"", ""Fire pit"", ""Hot water kettle"", ""City skyline view"", ""65 inch HDTV with premium cable"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Microwave"", ""Central heating"", ""Coffee maker: drip coffee maker"", ""Baking sheet"", ""Pets allowed"", ""Coffee"", ""Smart lock"", ""Clothing storage: closet and dresser"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Indoor fireplace: electric"", ""Exterior security cameras on property"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Free driveway parking on premises \u2013 1 space"", ""Portable fans"", ""Cooking basics"", ""Single level home"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Fast wifi \u2013 165 Mbps""]",2,1125,2,7,1125,1125,5.8,1125.0,,46,76,147,29/12/24,17,6,05/08/24,22/12/24,5.0,5.0,5.0,5.0,5.0,4.88,4.88,,1,1,0,0,3.47,Cory,1,t,17,$114.00 
3658,1213201888591392774,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/389560363,"Brentwood Bay, Canada",89%,f,4,['phone'],-123.4511277,Entire guesthouse,1.0,1 bath,1.0,1.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""Clothing storage: walk-in closet"", ""Room-darkening shades"", ""Outdoor dining area"", ""Refrigerator"", ""Luggage dropoff allowed"", ""TV"", ""Dining table"", ""Electric stove"", ""Self check-in"", ""Toaster"", ""Coffee maker: french press"", ""Private entrance"", ""Fire pit"", ""Private patio or balcony"", ""Hot water kettle"", ""Books and reading material"", ""Hot water"", ""Shower gel"", ""Ceiling fan"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Central heating"", ""Baking sheet"", ""Exterior security cameras on property"", ""Free dryer \u2013 In unit"", ""First aid kit"", ""Dedicated workspace"", ""Cooking basics"", ""Washer"", ""Single level home"", ""Drying rack for clothing"", ""Keypad"", ""Extra pillows and blankets"", ""Wine glasses"", ""Carbon monoxide alarm""]",1,365,1,30,365,365,13.4,365.0,,27,47,113,29/12/24,1,0,01/11/24,01/11/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1,1,0,0,0.51,Sandra,2,t,1,$120.00 
3659,1213278238847490815,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/593417111,,100%,f,1,"['email', 'phone']",-123.52545,Entire home,1.0,1 bath,1.0,1.0,"[""Free parking on premises"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Refrigerator"", ""Shampoo"", ""TV"", ""Dining table"", ""Self check-in"", ""Oven"", ""Toaster"", ""Blender"", ""Private entrance"", ""Hot water kettle"", ""Hot water"", ""Kitchen"", ""Wifi"", ""Hangers"", ""Fire extinguisher"", ""Central heating"", ""Pack \u2019n play/Travel crib - available upon request"", ""Microwave"", ""Coffee maker: drip coffee maker"", ""Baking sheet"", ""Coffee"", ""Pets allowed"", ""Dishwasher"", ""Smart lock"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Exterior security cameras on property"", ""First aid kit"", ""Cooking basics"", ""Washer"", ""Drying rack for clothing"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Stove"", ""Lake access"", ""Freezer""]",2,365,2,2,365,365,2.0,365.0,,42,71,75,29/12/24,3,0,12/08/24,15/09/24,5.0,5.0,5.0,5.0,5.0,5.0,4.67,,1,1,0,0,0.64,Stephanie,1,t,3,$103.00 
3660,1213330440596235937,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/15492883,"Vancouver, Canada",71%,f,4,"['email', 'phone']",-123.48966,Entire home,1.0,1 bath,2.0,2.0,"[""Free parking on premises"", ""Kitchen"", ""Wifi"", ""Smoke alarm"", ""Washer"", ""First aid kit"", ""Carbon monoxide alarm""]",1,365,1,1,365,365,1.0,365.0,,60,90,365,29/12/24,3,0,11/08/24,14/10/24,4.67,4.33,4.0,4.67,4.67,4.67,4.33,,2,1,1,0,0.64,Olena,3,t,3,$250.00 
3661,1213734529125931233,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/149598729,"British Columbia, Canada",100%,f,1,"['email', 'phone']",-123.43597,Entire cabin,1.0,1 bath,0.0,2.0,"[""Free parking on premises"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Outdoor dining area"", ""Shampoo"", ""Self check-in"", ""Essentials"", ""Heating"", ""Hot water"", ""Ceiling fan"", ""Kitchen"", ""Wifi"", ""Fire extinguisher"", ""Pets allowed"", ""Body soap"", ""Exterior security cameras on property"", ""First aid kit"", ""Keypad"", ""Outdoor shower"", ""Carbon monoxide alarm""]",2,30,2,2,30,30,2.0,30.0,,54,82,171,29/12/24,11,3,21/09/24,26/12/24,5.0,5.0,5.0,4.91,4.91,4.73,4.82,,1,1,0,0,3.3,Alexandra,1,t,11,$163.00 
3662,1213840064271698313,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/593574911,,100%,t,1,"['email', 'phone']",-123.4913842,Farm stay,1.0,1 bath,2.0,2.0,"[""Free parking on premises"", ""Mountain view"", ""Long term stays allowed"", ""Dishes and silverware"", ""Smoke alarm"", ""Valley view"", ""Kenmore refrigerator"", ""TV"", ""Dining table"", ""Bathtub"", ""Toaster"", ""Clothing storage: closet"", ""Private entrance"", ""Hot water kettle"", ""Books and reading material"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Central heating"", ""Microwave"", ""Single oven"", ""Coffee"", ""Exterior security cameras on property"", ""Gas stove"", ""Cooking basics"", ""Extra pillows and blankets"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Freezer""]",1,90,1,1,90,90,1.0,90.0,,0,0,241,29/12/24,18,0,12/08/24,17/11/24,4.83,4.89,4.78,4.94,5.0,4.72,4.67,,1,1,0,0,3.86,Bridget,1,t,18,$200.00 
3663,1213986369404943542,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/578952020,"Colwood, Canada",74%,f,1,"['email', 'phone']",-123.49535,Entire home,1.0,1 bath,1.0,2.0,"[""Fireplace guards"", ""Exercise equipment"", ""Free parking on premises"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Smoke alarm"", ""Radiant heating"", ""Refrigerator"", ""Free street parking"", ""Stainless steel single oven"", ""Trash compactor"", ""Shampoo"", ""Electric stove"", ""Bathtub"", ""Toaster"", ""Private entrance"", ""Hot water kettle"", ""Hot water"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Dishwasher"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Carbon monoxide alarm"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Free washer \u2013 In unit"", ""Portable fans"", ""Cooking basics"", ""Drying rack for clothing"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Beach access \u2013 Beachfront"", ""55 inch HDTV"", ""Freezer""]",1,120,1,2,120,120,1.3,120.0,,57,86,86,29/12/24,8,0,11/08/24,10/09/24,5.0,5.0,4.88,5.0,5.0,4.88,5.0,,1,1,0,0,1.7,Lola Wale,1,t,8,$99.00 
3665,1214118654491761934,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/593655687,"Victoria, Canada",100%,t,1,"['email', 'phone']",-123.4002665,Entire condo,1.0,1 bath,1.0,1.0,"[""Free parking on premises"", ""Kitchen"", ""Wifi"", ""Safe"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor dining area"", ""Heating"", ""Host greets you"", ""Clothing storage"", ""Hot water"", ""Shampoo""]",2,90,2,2,1125,1125,2.0,1125.0,,0,25,298,29/12/24,17,0,06/08/24,23/10/24,4.88,4.71,4.94,5.0,5.0,4.88,4.65,,1,1,0,0,3.49,Fatbardh,1,t,17,$130.00 
3666,1214562611402683521,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/34079489,"Victoria, Canada",78%,t,1,"['email', 'phone']",-123.39202,Private room in home,1.0,1 private bath,1.0,1.0,"[""Free parking on premises"", ""Smoke alarm"", ""Outdoor dining area"", ""Free street parking"", ""50 inch HDTV with standard cable"", ""Shampoo"", ""Dining table"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Private entrance"", ""Children\u2019s books and toys"", ""Hot water kettle"", ""Hot water"", ""Clothing storage: dresser"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Central heating"", ""Microwave"", ""Pets allowed"", ""Coffee"", ""Body soap"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Portable fans"", ""Keypad"", ""Bed linens"", ""Coffee maker"", ""Mini fridge"", ""Carbon monoxide alarm""]",2,5,1,1,5,5,1.0,5.0,,35,65,65,29/12/24,20,4,14/08/24,24/12/24,4.7,4.8,4.7,4.85,4.95,4.7,4.65,00019307,1,0,1,0,4.35,Razelle,1,t,20,$54.00 
3667,1214822563624699203,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/154251381,"Victoria, Canada",99%,f,7,"['email', 'phone']",-123.39489,Private room in home,1.5,1.5 shared baths,1.0,1.0,"[""Exercise equipment"", ""Outdoor furniture"", ""Free parking on premises"", ""Dishes and silverware"", ""Long term stays allowed"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Air conditioning"", ""Smoke alarm"", ""Outdoor dining area"", ""Refrigerator"", ""Free street parking"", ""Free dryer \u2013 In building"", ""Luggage dropoff allowed"", ""Shampoo"", ""TV"", ""Dining table"", ""Electric stove"", ""Bathtub"", ""Toaster"", ""Blender"", ""Fire pit"", ""Private patio or balcony"", ""Stainless steel oven"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Private gym in building"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Piano"", ""Central heating"", ""Microwave"", ""Coffee maker: drip coffee maker"", ""Baking sheet"", ""Coffee"", ""BBQ grill"", ""Dishwasher"", ""Housekeeping available 2 days a week - included with your stay"", ""Body soap"", ""Sun loungers"", ""First aid kit"", ""Portable fans"", ""Cooking basics"", ""Washer"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Mini fridge"", ""Carbon monoxide alarm""]",1,365,1,1,365,365,1.0,365.0,,60,90,363,29/12/24,23,0,09/08/24,03/11/24,4.74,4.78,4.83,4.78,4.83,4.65,4.91,,5,1,4,0,4.83,Miguel,5,t,23,$92.00 
3669,1215312107706738609,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/96749639,"Victoria, Canada",0%,f,6,"['email', 'phone']",-123.34628,Private room in home,1.0,1 private bath,1.0,2.0,"[""Smoke alarm"", ""Washer"", ""Kitchen"", ""Wifi""]",90,365,90,90,365,365,90.0,365.0,,59,89,363,29/12/24,0,0,,,,,,,,,,,2,1,1,0,,Peter,2,t,0,$80.00 
3670,1215375031059905209,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/40747144,"Victoria, Canada",100%,f,1,"['email', 'phone']",-123.4946363,Entire home,1.0,1 bath,1.0,1.0,"[""Free parking on premises"", ""Dishes and silverware"", ""Smoke alarm"", ""Cleaning products"", ""Host greets you"", ""Shared beach access"", ""TV"", ""Bathtub"", ""Heating"", ""Clothing storage"", ""Hot water kettle"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Coffee"", ""Dishwasher"", ""Body soap"", ""Cooking basics"", ""Washer"", ""Extra pillows and blankets"", ""Bed linens"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Freezer""]",1,365,1,1,365,365,1.0,365.0,,0,0,122,29/12/24,2,0,28/08/24,31/08/24,5.0,5.0,5.0,5.0,4.5,5.0,5.0,,1,1,0,0,0.48,Simone,1,t,2,$120.00 
